YEAR,OCC1950,MARST,mariageStatusCount,teacherCount,percent,MaritalStatus,Profession
2006,6,3.0,28,2427,1.1536876802637,Separated,Authors
2006,6,4.0,258,2427,10.630407911001235,Divorced,Authors
2006,6,5.0,75,2427,3.0902348578491967,Widowed,Authors
2006,6,6.0,562,2427,23.156159868149977,Never married/single,Authors
2007,6,1.0,1507,2536,59.42429022082018,"Married, spouse present",Authors
2007,6,2.0,29,2536,1.1435331230283912,"Married, spouse absent",Authors
2007,6,3.0,40,2536,1.5772870662460567,Separated,Authors
2007,6,4.0,247,2536,9.739747634069401,Divorced,Authors
2007,6,5.0,78,2536,3.0757097791798107,Widowed,Authors
2007,6,6.0,635,2536,25.039432176656153,Never married/single,Authors
2008,6,1.0,1478,2489,59.38127762153476,"Married, spouse present",Authors
2008,6,2.0,30,2489,1.2053033346725592,"Married, spouse absent",Authors
2008,6,3.0,24,2489,0.9642426677380473,Separated,Authors
2008,6,4.0,274,2489,11.00843712334271,Divorced,Authors
2008,6,5.0,66,2489,2.6516673362796306,Widowed,Authors
2008,6,6.0,617,2489,24.789071916432302,Never married/single,Authors
2009,6,1.0,1491,2495,59.75951903807615,"Married, spouse present",Authors
2009,6,2.0,33,2495,1.3226452905811623,"Married, spouse absent",Authors
2009,6,3.0,27,2495,1.0821643286573146,Separated,Authors
2009,6,4.0,266,2495,10.661322645290582,Divorced,Authors
2009,6,5.0,67,2495,2.685370741482966,Widowed,Authors
2009,6,6.0,611,2495,24.48897795591182,Never married/single,Authors
2010,6,1.0,1480,2586,57.23124516627996,"Married, spouse present",Authors
2010,6,2.0,21,2586,0.8120649651972157,"Married, spouse absent",Authors
2010,6,3.0,28,2586,1.082753286929621,Separated,Authors
2010,6,4.0,287,2586,11.098221191028616,Divorced,Authors
2010,6,5.0,85,2586,3.2869296210363497,Widowed,Authors
2010,6,6.0,685,2586,26.488785769528228,Never married/single,Authors
2011,6,1.0,1494,2624,56.9359756097561,"Married, spouse present",Authors
2011,6,2.0,35,2624,1.333841463414634,"Married, spouse absent",Authors
2011,6,3.0,22,2624,0.8384146341463415,Separated,Authors
2011,6,4.0,288,2624,10.975609756097562,Divorced,Authors
2011,6,5.0,77,2624,2.934451219512195,Widowed,Authors
2011,6,6.0,708,2624,26.981707317073173,Never married/single,Authors
2012,6,1.0,1595,2782,57.33285406182602,"Married, spouse present",Authors
2012,6,2.0,31,2782,1.1143062544931703,"Married, spouse absent",Authors
2012,6,3.0,40,2782,1.4378145219266714,Separated,Authors
2012,6,4.0,295,2782,10.603882099209203,Divorced,Authors
2012,6,5.0,71,2782,2.5521207764198417,Widowed,Authors
2012,6,6.0,750,2782,26.95902228612509,Never married/single,Authors
2013,6,1.0,1725,2964,58.198380566801625,"Married, spouse present",Authors
2013,6,2.0,42,2964,1.417004048582996,"Married, spouse absent",Authors
2013,6,3.0,38,2964,1.282051282051282,Separated,Authors
2013,6,4.0,301,2964,10.15519568151147,Divorced,Authors
2013,6,5.0,78,2964,2.631578947368421,Widowed,Authors
2013,6,6.0,780,2964,26.31578947368421,Never married/single,Authors
2014,6,1.0,1746,3044,57.3587385019711,"Married, spouse present",Authors
2014,6,2.0,45,3044,1.478318002628121,"Married, spouse absent",Authors
2014,6,3.0,33,3044,1.0840998685939554,Separated,Authors
2014,6,4.0,302,3044,9.921156373193167,Divorced,Authors
2014,6,5.0,86,3044,2.8252299605781865,Widowed,Authors
2014,6,6.0,832,3044,27.33245729303548,Never married/single,Authors
2015,6,1.0,1718,3128,54.92327365728901,"Married, spouse present",Authors
2015,6,2.0,40,3128,1.278772378516624,"Married, spouse absent",Authors
2015,6,3.0,41,3128,1.3107416879795397,Separated,Authors
2015,6,4.0,332,3128,10.61381074168798,Divorced,Authors
2015,6,5.0,86,3128,2.749360613810742,Widowed,Authors
2015,6,6.0,911,3128,29.12404092071611,Never married/single,Authors
2016,6,1.0,1880,3271,57.47477835524305,"Married, spouse present",Authors
2016,6,2.0,40,3271,1.2228676245796393,"Married, spouse absent",Authors
2016,6,3.0,25,3271,0.7642922653622746,Separated,Authors
2016,6,4.0,305,3271,9.32436563741975,Divorced,Authors
2016,6,5.0,104,3271,3.1794558239070616,Widowed,Authors
2016,6,6.0,917,3271,28.034240293488228,Never married/single,Authors
2017,6,1.0,1901,3331,57.069948964275,"Married, spouse present",Authors
2017,6,2.0,56,3331,1.6811768237766436,"Married, spouse absent",Authors
2017,6,3.0,29,3331,0.8706094265986191,Separated,Authors
2017,6,4.0,330,3331,9.906934854398079,Divorced,Authors
2017,6,5.0,88,3331,2.6418492945061542,Widowed,Authors
2017,6,6.0,927,3331,27.829480636445513,Never married/single,Authors
2018,6,1.0,1888,3374,55.957320687611144,"Married, spouse present",Authors
2018,6,2.0,48,3374,1.4226437462951986,"Married, spouse absent",Authors
2018,6,3.0,32,3374,0.948429164196799,Separated,Authors
2018,6,4.0,356,3374,10.55127445168939,Divorced,Authors
2018,6,5.0,94,3374,2.7860106698280975,Widowed,Authors
2018,6,6.0,956,3374,28.33432128037937,Never married/single,Authors
2019,6,1.0,1749,3117,56.11164581328201,"Married, spouse present",Authors
2019,6,2.0,59,3117,1.892845684953481,"Married, spouse absent",Authors
2019,6,3.0,26,3117,0.8341353865896696,Separated,Authors
2019,6,4.0,316,3117,10.137953160089829,Divorced,Authors
2019,6,5.0,75,3117,2.4061597690086622,Widowed,Authors
2019,6,6.0,892,3117,28.617260186076354,Never married/single,Authors
1880,7,1.0,86,208,41.34615384615385,"Married, spouse present",Chemists
1880,7,2.0,12,208,5.769230769230769,"Married, spouse absent",Chemists
1880,7,4.0,1,208,0.4807692307692308,Divorced,Chemists
1880,7,5.0,6,208,2.8846153846153846,Widowed,Chemists
1880,7,6.0,103,208,49.519230769230774,Never married/single,Chemists
1900,7,1.0,183,430,42.55813953488372,"Married, spouse present",Chemists
1900,7,2.0,17,430,3.953488372093023,"Married, spouse absent",Chemists
1900,7,5.0,15,430,3.488372093023256,Widowed,Chemists
1900,7,6.0,215,430,50.0,Never married/single,Chemists
1910,7,1.0,75,153,49.01960784313725,"Married, spouse present",Chemists
1910,7,2.0,2,153,1.3071895424836601,"Married, spouse absent",Chemists
1910,7,4.0,1,153,0.6535947712418301,Divorced,Chemists
1910,7,5.0,1,153,0.6535947712418301,Widowed,Chemists
1910,7,6.0,74,153,48.36601307189542,Never married/single,Chemists
1920,7,1.0,168,327,51.37614678899083,"Married, spouse present",Chemists
1920,7,2.0,6,327,1.834862385321101,"Married, spouse absent",Chemists
1920,7,4.0,2,327,0.6116207951070336,Divorced,Chemists
1920,7,5.0,5,327,1.529051987767584,Widowed,Chemists
1920,7,6.0,146,327,44.64831804281346,Never married/single,Chemists
1930,7,1.0,1330,2336,56.93493150684932,"Married, spouse present",Chemists
1930,7,2.0,47,2336,2.011986301369863,"Married, spouse absent",Chemists
1930,7,4.0,22,2336,0.9417808219178082,Divorced,Chemists
1930,7,5.0,35,2336,1.4982876712328765,Widowed,Chemists
1930,7,6.0,902,2336,38.61301369863014,Never married/single,Chemists
1940,7,1.0,375,583,64.32246998284734,"Married, spouse present",Chemists
1940,7,2.0,14,583,2.401372212692967,"Married, spouse absent",Chemists
1940,7,4.0,5,583,0.8576329331046313,Divorced,Chemists
1940,7,5.0,7,583,1.2006861063464835,Widowed,Chemists
1940,7,6.0,182,583,31.217838765008576,Never married/single,Chemists
1950,7,1.0,627,834,75.17985611510791,"Married, spouse present",Chemists
1950,7,2.0,9,834,1.079136690647482,"Married, spouse absent",Chemists
1950,7,3.0,4,834,0.4796163069544364,Separated,Chemists
1950,7,4.0,6,834,0.7194244604316548,Divorced,Chemists
1950,7,5.0,9,834,1.079136690647482,Widowed,Chemists
1950,7,6.0,179,834,21.46282973621103,Never married/single,Chemists
1960,7,1.0,3848,4837,79.55344221624973,"Married, spouse present",Chemists
1960,7,2.0,53,4837,1.0957204879057265,"Married, spouse absent",Chemists
1960,7,3.0,17,4837,0.3514575149886293,Separated,Chemists
1960,7,4.0,52,4837,1.0750465164358074,Divorced,Chemists
1960,7,5.0,55,4837,1.1370684308455654,Widowed,Chemists
1960,7,6.0,812,4837,16.78726483357453,Never married/single,Chemists
1970,7,1.0,1934,2479,78.01532876159742,"Married, spouse present",Chemists
1970,7,2.0,29,2479,1.1698265429608712,"Married, spouse absent",Chemists
1970,7,3.0,24,2479,0.9681323114158934,Separated,Chemists
1970,7,4.0,59,2479,2.3799919322307383,Divorced,Chemists
1970,7,5.0,31,2479,1.2505042355788625,Widowed,Chemists
1970,7,6.0,402,2479,16.216216216216218,Never married/single,Chemists
1980,7,1.0,3875,5618,68.97472410110359,"Married, spouse present",Chemists
1980,7,2.0,52,5618,0.9255962976148095,"Married, spouse absent",Chemists
1980,7,3.0,74,5618,1.3171947312210752,Separated,Chemists
1980,7,4.0,295,5618,5.250978996084016,Divorced,Chemists
1980,7,5.0,60,5618,1.067995728017088,Widowed,Chemists
1980,7,6.0,1262,5618,22.463510145959418,Never married/single,Chemists
1990,7,1.0,4936,7381,66.87440726188863,"Married, spouse present",Chemists
1990,7,2.0,91,7381,1.2328952716434087,"Married, spouse absent",Chemists
1990,7,3.0,69,7381,0.9348326784988484,Separated,Chemists
1990,7,4.0,452,7381,6.1238314591518765,Divorced,Chemists
1990,7,5.0,87,7381,1.1787020728898523,Widowed,Chemists
1990,7,6.0,1746,7381,23.65533125592738,Never married/single,Chemists
2000,7,1.0,3631,5489,66.15048278374933,"Married, spouse present",Chemists
2000,7,2.0,136,5489,2.4776826380032793,"Married, spouse absent",Chemists
2000,7,3.0,59,5489,1.0748770267808345,Separated,Chemists
2000,7,4.0,405,5489,7.378393149936237,Divorced,Chemists
2000,7,5.0,74,5489,1.348150847148843,Widowed,Chemists
2000,7,6.0,1184,5489,21.57041355438149,Never married/single,Chemists
2001,7,1.0,346,493,70.18255578093306,"Married, spouse present",Chemists
2001,7,2.0,8,493,1.6227180527383367,"Married, spouse absent",Chemists
2001,7,3.0,2,493,0.4056795131845842,Separated,Chemists
2001,7,4.0,37,493,7.505070993914807,Divorced,Chemists
2001,7,5.0,11,493,2.231237322515213,Widowed,Chemists
2001,7,6.0,89,493,18.052738336713997,Never married/single,Chemists
2002,7,1.0,269,388,69.3298969072165,"Married, spouse present",Chemists
2002,7,2.0,5,388,1.2886597938144329,"Married, spouse absent",Chemists
2002,7,4.0,32,388,8.24742268041237,Divorced,Chemists
2002,7,5.0,4,388,1.0309278350515463,Widowed,Chemists
2002,7,6.0,78,388,20.103092783505154,Never married/single,Chemists
2003,7,1.0,367,513,71.53996101364523,"Married, spouse present",Chemists
2003,7,2.0,10,513,1.949317738791423,"Married, spouse absent",Chemists
2003,7,3.0,5,513,0.9746588693957114,Separated,Chemists
2003,7,4.0,21,513,4.093567251461988,Divorced,Chemists
2003,7,5.0,2,513,0.3898635477582846,Widowed,Chemists
2003,7,6.0,108,513,21.052631578947366,Never married/single,Chemists
2004,7,1.0,376,515,73.00970873786407,"Married, spouse present",Chemists
2004,7,2.0,5,515,0.9708737864077669,"Married, spouse absent",Chemists
2004,7,3.0,3,515,0.5825242718446602,Separated,Chemists
2004,7,4.0,29,515,5.631067961165048,Divorced,Chemists
2004,7,5.0,6,515,1.1650485436893203,Widowed,Chemists
2004,7,6.0,96,515,18.640776699029125,Never married/single,Chemists
2005,7,1.0,796,1148,69.33797909407666,"Married, spouse present",Chemists
2005,7,2.0,11,1148,0.9581881533101044,"Married, spouse absent",Chemists
2005,7,3.0,8,1148,0.6968641114982579,Separated,Chemists
2005,7,4.0,98,1148,8.536585365853659,Divorced,Chemists
2005,7,5.0,11,1148,0.9581881533101044,Widowed,Chemists
2005,7,6.0,224,1148,19.51219512195122,Never married/single,Chemists
2006,7,1.0,764,1098,69.58105646630237,"Married, spouse present",Chemists
2006,7,2.0,16,1098,1.4571948998178506,"Married, spouse absent",Chemists
2006,7,3.0,9,1098,0.819672131147541,Separated,Chemists
2006,7,4.0,86,1098,7.832422586520947,Divorced,Chemists
2006,7,5.0,8,1098,0.7285974499089253,Widowed,Chemists
2006,7,6.0,215,1098,19.581056466302368,Never married/single,Chemists
2007,7,1.0,706,1067,66.1668228678538,"Married, spouse present",Chemists
2007,7,2.0,18,1067,1.6869728209934396,"Married, spouse absent",Chemists
2007,7,3.0,7,1067,0.6560449859418931,Separated,Chemists
2007,7,4.0,84,1067,7.872539831302718,Divorced,Chemists
2007,7,5.0,10,1067,0.937207122774133,Widowed,Chemists
2007,7,6.0,242,1067,22.68041237113402,Never married/single,Chemists
2008,7,1.0,708,1057,66.98202459791864,"Married, spouse present",Chemists
2008,7,2.0,21,1057,1.9867549668874174,"Married, spouse absent",Chemists
2008,7,3.0,11,1057,1.0406811731315044,Separated,Chemists
2008,7,4.0,93,1057,8.798486281929991,Divorced,Chemists
2008,7,5.0,9,1057,0.8514664143803218,Widowed,Chemists
2008,7,6.0,215,1057,20.340586565752126,Never married/single,Chemists
2009,7,1.0,666,1019,65.35819430814524,"Married, spouse present",Chemists
2009,7,2.0,19,1019,1.8645731108930326,"Married, spouse absent",Chemists
2009,7,3.0,5,1019,0.49067713444553485,Separated,Chemists
2009,7,4.0,71,1019,6.967615309126594,Divorced,Chemists
2009,7,5.0,14,1019,1.3738959764474974,Widowed,Chemists
2009,7,6.0,244,1019,23.9450441609421,Never married/single,Chemists
2010,7,1.0,651,953,68.3105981112277,"Married, spouse present",Chemists
2010,7,2.0,12,953,1.2591815320041972,"Married, spouse absent",Chemists
2010,7,3.0,9,953,0.944386149003148,Separated,Chemists
2010,7,4.0,58,953,6.08604407135362,Divorced,Chemists
2010,7,5.0,10,953,1.049317943336831,Widowed,Chemists
2010,7,6.0,213,953,22.350472193074502,Never married/single,Chemists
2011,7,1.0,618,980,63.06122448979592,"Married, spouse present",Chemists
2011,7,2.0,23,980,2.3469387755102042,"Married, spouse absent",Chemists
2011,7,3.0,10,980,1.0204081632653061,Separated,Chemists
2011,7,4.0,88,980,8.979591836734693,Divorced,Chemists
2011,7,5.0,12,980,1.2244897959183674,Widowed,Chemists
2011,7,6.0,229,980,23.36734693877551,Never married/single,Chemists
2012,7,1.0,578,904,63.93805309734514,"Married, spouse present",Chemists
2012,7,2.0,15,904,1.6592920353982303,"Married, spouse absent",Chemists
2012,7,3.0,4,904,0.4424778761061947,Separated,Chemists
2012,7,4.0,82,904,9.070796460176991,Divorced,Chemists
2012,7,5.0,5,904,0.5530973451327433,Widowed,Chemists
2012,7,6.0,220,904,24.336283185840706,Never married/single,Chemists
2013,7,1.0,610,967,63.08169596690796,"Married, spouse present",Chemists
2013,7,2.0,23,967,2.378490175801448,"Married, spouse absent",Chemists
2013,7,3.0,11,967,1.1375387797311272,Separated,Chemists
2013,7,4.0,88,967,9.100310237849017,Divorced,Chemists
2013,7,5.0,11,967,1.1375387797311272,Widowed,Chemists
2013,7,6.0,224,967,23.164426059979316,Never married/single,Chemists
2014,7,1.0,585,912,64.14473684210526,"Married, spouse present",Chemists
2014,7,2.0,18,912,1.9736842105263157,"Married, spouse absent",Chemists
2014,7,3.0,11,912,1.2061403508771928,Separated,Chemists
2014,7,4.0,83,912,9.100877192982457,Divorced,Chemists
2014,7,5.0,7,912,0.7675438596491228,Widowed,Chemists
2014,7,6.0,208,912,22.807017543859647,Never married/single,Chemists
2015,7,1.0,583,936,62.28632478632478,"Married, spouse present",Chemists
2015,7,2.0,24,936,2.564102564102564,"Married, spouse absent",Chemists
2015,7,3.0,10,936,1.0683760683760684,Separated,Chemists
2015,7,4.0,70,936,7.478632478632479,Divorced,Chemists
2015,7,5.0,11,936,1.1752136752136753,Widowed,Chemists
2015,7,6.0,238,936,25.427350427350426,Never married/single,Chemists
2016,7,1.0,610,959,63.60792492179353,"Married, spouse present",Chemists
2016,7,2.0,25,959,2.6068821689259645,"Married, spouse absent",Chemists
2016,7,3.0,11,959,1.1470281543274243,Separated,Chemists
2016,7,4.0,53,959,5.526590198123045,Divorced,Chemists
2016,7,5.0,8,959,0.8342022940563086,Widowed,Chemists
2016,7,6.0,252,959,26.277372262773724,Never married/single,Chemists
2017,7,1.0,629,964,65.24896265560166,"Married, spouse present",Chemists
2017,7,2.0,7,964,0.7261410788381742,"Married, spouse absent",Chemists
2017,7,3.0,7,964,0.7261410788381742,Separated,Chemists
2017,7,4.0,61,964,6.327800829875518,Divorced,Chemists
2017,7,5.0,8,964,0.8298755186721992,Widowed,Chemists
2017,7,6.0,252,964,26.141078838174277,Never married/single,Chemists
2018,7,1.0,660,1049,62.91706387035272,"Married, spouse present",Chemists
2018,7,2.0,18,1049,1.7159199237368923,"Married, spouse absent",Chemists
2018,7,3.0,5,1049,0.47664442326024786,Separated,Chemists
2018,7,4.0,68,1049,6.48236415633937,Divorced,Chemists
2018,7,5.0,12,1049,1.1439466158245948,Widowed,Chemists
2018,7,6.0,286,1049,27.26406101048618,Never married/single,Chemists
2019,7,1.0,809,1317,61.427486712224756,"Married, spouse present",Chemists
2019,7,2.0,39,1317,2.9612756264236904,"Married, spouse absent",Chemists
2019,7,3.0,13,1317,0.9870918754745633,Separated,Chemists
2019,7,4.0,84,1317,6.378132118451026,Divorced,Chemists
2019,7,5.0,27,1317,2.050113895216401,Widowed,Chemists
2019,7,6.0,345,1317,26.195899772209568,Never married/single,Chemists
1880,9,1.0,5617,7476,75.13376136971642,"Married, spouse present",Clergymen
1880,9,2.0,241,7476,3.223649010165864,"Married, spouse absent",Clergymen
1880,9,4.0,12,7476,0.16051364365971107,Divorced,Clergymen
1880,9,5.0,328,7476,4.387372926698769,Widowed,Clergymen
1880,9,6.0,1278,7476,17.09470304975923,Never married/single,Clergymen
1900,9,1.0,3901,5323,73.28574112342665,"Married, spouse present",Clergymen
1900,9,2.0,128,5323,2.4046590268645502,"Married, spouse absent",Clergymen
1900,9,4.0,6,5323,0.11271839188427579,Divorced,Clergymen
1900,9,5.0,236,5323,4.433590080781514,Widowed,Clergymen
1900,9,6.0,1052,5323,19.76329137704302,Never married/single,Clergymen
